entity,org_mean_yes_margin,org_stem0
Wlatsome,-5.6875,-5.6875
Stimulations,-5.9375,-5.9375
Plaidy,-5.96875,-5.96875
Stealers,-5.46875,-5.46875
Cervical,-5.8125,-5.8125
Diaphoresis,-5.5,-5.5
Blesmol,-5.8125,-5.8125
Ceramidium,-5.8125,-5.8125
Doughbellies,-5.59375,-5.59375
Cornmeal,-5.59375,-5.59375
Clonicotonic,-5.6875,-5.6875
Palmitin,-5.71875,-5.71875
Checkups,-5.84375,-5.84375
Secretagogue,-5.5,-5.5
Seacrafts,-5.9375,-5.9375
Polymorphous,-5.71875,-5.71875
Badger,-5.8125,-5.8125
Coderives,-5.84375,-5.84375
Wenchman,-6.09375,-6.09375
Sharkful,-5.84375,-5.84375
Phaenogenesis,-5.625,-5.625
Mastmen,-5.84375,-5.84375
Legitime,-6.0625,-6.0625
Sciolists,-6.21875,-6.21875
Notanduda,-5.96875,-5.96875
Sebiferous,-5.6875,-5.6875
Organotropic,-6.09375,-6.09375
Kilobytes,-5.71875,-5.71875
Prolongs,-5.84375,-5.84375
Unveil,-5.71875,-5.71875
Transits,-5.84375,-5.84375
Novatianist,-6.1875,-6.1875
Pyropuncture,-5.71875,-5.71875
Photophysical,-5.96875,-5.96875
Periwinkler,-5.71875,-5.71875
Foreteeth,-5.375,-5.375
Theropoda,-5.625,-5.625
Petrogenetic,-5.875,-5.875
Fleuronnee,-5.84375,-5.84375
Characteries,-5.71875,-5.71875
Jigget,-5.6875,-5.6875
Auriphrygia,-5.59375,-5.59375
Liespfund,-5.84375,-5.84375
Jujuisms,-5.9375,-5.9375
Philologastry,-5.6875,-5.6875
Fakeer,-5.84375,-5.84375
Soilages,-6.09375,-6.09375
Encheer,-5.84375,-5.84375
Overfit,-5.8125,-5.8125
Areometry,-5.96875,-5.96875
Goldenest,-5.84375,-5.84375
Metrectasia,-5.84375,-5.84375
Backfires,-5.84375,-5.84375
Fieldleft,-6.4375,-6.4375
Lavinia,-5.71875,-5.71875
Knucklier,-5.6875,-5.6875
Anguses,-5.96875,-5.96875
Arianizer,-6.09375,-6.09375
Haplonts,-5.96875,-5.96875
Substyle,-5.96875,-5.96875
Erethizontidae,-5.71875,-5.71875
Balances,-5.84375,-5.84375
Pyuria,-5.59375,-5.59375
Temporalism,-6.34375,-6.34375
Bengal,-5.84375,-5.84375
Peaces,-6.09375,-6.09375
Overregulate,-6.09375,-6.09375
Methodizer,-5.875,-5.875
Hydrophyton,-5.5,-5.5
Leatherboard,-5.6875,-5.6875
Ornithopoda,-5.96875,-5.96875
Nonenunciatory,-5.84375,-5.84375
Whitherward,-5.25,-5.25
Slummage,-5.375,-5.375
Rudimentary,-5.71875,-5.71875
Turnipwood,-5.8125,-5.8125
Anteluminary,-5.84375,-5.84375
Kingship,-6.09375,-6.09375
Unequability,-5.96875,-5.96875
Springlock,-5.84375,-5.84375
Oftwhiles,-5.84375,-5.84375
Pocketcase,-5.875,-5.875
Confessionist,-5.46875,-5.46875
Forebode,-5.5625,-5.5625
Panties,-5.46875,-5.46875
Lochiocyte,-5.75,-5.75
Menshevist,-5.71875,-5.71875
Chaptrel,-5.71875,-5.71875
Wither,-5.375,-5.375
Aspace,-5.9375,-5.9375
Kitharas,-5.71875,-5.71875
Bloodlettings,-5.84375,-5.84375
Squasher,-5.21875,-5.21875
Umbellales,-5.6875,-5.6875
Supercelestial,-5.6875,-5.6875
Gestura,-5.8125,-5.8125
Reforbid,-5.84375,-5.84375
Bawlers,-5.84375,-5.84375
Messianism,-6.34375,-6.34375
Planful,-5.59375,-5.59375
Clinocephalus,-5.84375,-5.84375
Annellata,-5.8125,-5.8125
Disorganic,-5.96875,-5.96875
Rebathe,-5.71875,-5.71875
Jetsam,-5.46875,-5.46875
Momental,-5.8125,-5.8125
Modifiability,-6.09375,-6.09375
Pariglin,-6.0625,-6.0625
Chokies,-5.71875,-5.71875
Hacendado,-5.84375,-5.84375
Heavenliest,-5.96875,-5.96875
Unpoignant,-5.6875,-5.6875
Epicardial,-5.96875,-5.96875
Hyperaeolism,-6.1875,-6.1875
Immigrations,-5.59375,-5.59375
Sheriffhood,-5.84375,-5.84375
Gastrophilism,-6.09375,-6.09375
Procotton,-5.84375,-5.84375
Oxytocin,-5.8125,-5.8125
Aquarid,-5.71875,-5.71875
Skokiaan,-5.34375,-5.34375
Phyllodia,-5.59375,-5.59375
Plateiasmus,-6.09375,-6.09375
Galleyworm,-5.8125,-5.8125
Atomician,-5.5,-5.5
Frowst,-5.46875,-5.46875
Biasses,-5.71875,-5.71875
Nonorthodox,-5.46875,-5.46875
Procellariine,-5.84375,-5.84375
Hymenic,-5.8125,-5.8125
Epimyocardium,-5.96875,-5.96875
Dobies,-5.96875,-5.96875
Resinous,-5.75,-5.75
Tautousious,-5.8125,-5.8125
Polysiphonous,-5.6875,-5.6875
Zendician,-5.59375,-5.59375
Underpetticoat,-5.71875,-5.71875
Paludamenta,-5.71875,-5.71875
Titres,-5.9375,-5.9375
Chansonette,-5.96875,-5.96875
Gadite,-5.71875,-5.71875
Barratries,-5.96875,-5.96875
Ostensory,-5.8125,-5.8125
Potsies,-5.84375,-5.84375
Catechistical,-5.6875,-5.6875
Unoecumenic,-5.84375,-5.84375
Glossoscopy,-5.84375,-5.84375
Fidejussionary,-5.71875,-5.71875
Polyphote,-5.71875,-5.71875
Quinanarii,-5.96875,-5.96875
Postmuscular,-5.75,-5.75
Hypsophyllary,-6.0625,-6.0625
Calotypist,-5.625,-5.625
Oversprung,-5.84375,-5.84375
Recepts,-5.8125,-5.8125
Vestries,-5.71875,-5.71875
Beakiest,-5.46875,-5.46875
Fibrine,-5.71875,-5.71875
Hemispasm,-5.71875,-5.71875
Piscary,-5.59375,-5.59375
Slugfest,-6.0625,-6.0625
Fringehead,-5.21875,-5.21875
Stammel,-6.0625,-6.0625
Calicate,-5.84375,-5.84375
Prefurlough,-5.46875,-5.46875
Rallyings,-5.84375,-5.84375
Sublacustrine,-5.71875,-5.71875
Wapitis,-5.71875,-5.71875
Ruckus,-5.71875,-5.71875
Protogine,-5.59375,-5.59375
Unicef,-5.59375,-5.59375
Monolithic,-5.375,-5.375
Betises,-5.96875,-5.96875
Planetaries,-5.59375,-5.59375
Prehesitate,-5.59375,-5.59375
Intercentral,-6.09375,-6.09375
Mycobacterial,-5.84375,-5.84375
Guidecraft,-5.84375,-5.84375
Aguglia,-5.8125,-5.8125
Gunarchy,-6.21875,-6.21875
Feteritas,-5.71875,-5.71875
Collard,-5.84375,-5.84375
Wellstrand,-5.71875,-5.71875
Curvifoliate,-5.84375,-5.84375
Geoglossum,-5.8125,-5.8125
Warniss,-5.9375,-5.9375
Sempiternize,-6.0625,-6.0625
Malayalam,-5.84375,-5.84375
Contestate,-5.625,-5.625
Demineralizer,-5.59375,-5.59375
Caroigne,-5.84375,-5.84375
Chiavetta,-5.84375,-5.84375
Balers,-5.71875,-5.71875
Excepter,-5.84375,-5.84375
Swordman,-5.46875,-5.46875
Sketchers,-5.59375,-5.59375
Blackfishes,-6.09375,-6.09375
Metroptosis,-6.0625,-6.0625
Sewround,-5.84375,-5.84375
Natalian,-5.96875,-5.96875
Sulphamyl,-5.84375,-5.84375
Rubythroat,-5.46875,-5.46875
Treacle,-5.59375,-5.59375
Monometallism,-6.09375,-6.09375
Anhydrate,-5.9375,-5.9375
Postliterate,-5.375,-5.375
Garancine,-5.8125,-5.8125
Topmost,-6.0625,-6.0625
Sendal,-5.71875,-5.71875
Peltae,-5.59375,-5.59375
Cancerite,-5.59375,-5.59375
Oxychloric,-5.96875,-5.96875
Hemistich,-5.6875,-5.6875
Cherry,-5.84375,-5.84375
Chugalugs,-5.71875,-5.71875
Collyria,-5.46875,-5.46875
Subsimian,-5.9375,-5.9375
Punatoo,-5.84375,-5.84375
Sexpots,-5.96875,-5.96875
Permeates,-5.84375,-5.84375
Sporotrichosis,-6.21875,-6.21875
Uncloven,-5.59375,-5.59375
Cinclus,-5.8125,-5.8125
Repoll,-5.75,-5.75
Jansenize,-6.09375,-6.09375
Antidotism,-6.34375,-6.34375
Impotent,-5.46875,-5.46875
Haemacytometer,-5.71875,-5.71875
Priestshire,-5.84375,-5.84375
Renerve,-5.84375,-5.84375
Dichotomous,-5.6875,-5.6875
Kalsomine,-5.84375,-5.84375
Parosmic,-5.96875,-5.96875
Episplenitis,-5.875,-5.875
Schemas,-5.96875,-5.96875
Satinfin,-5.96875,-5.96875
Synclinical,-5.625,-5.625
Kilocycles,-5.71875,-5.71875
Devitrify,-6.0625,-6.0625
Multiengine,-5.5,-5.5
Digenic,-5.96875,-5.96875
Fiberizer,-5.59375,-5.59375
Zingel,-5.71875,-5.71875
Spoonfuls,-5.59375,-5.59375
Synergic,-5.71875,-5.71875
Lifeleaf,-5.71875,-5.71875
Undealt,-5.6875,-5.6875
Sulphamide,-5.71875,-5.71875
Coolen,-6.0625,-6.0625
Handybook,-5.9375,-5.9375
Procathedrals,-5.96875,-5.96875
Wapper,-5.71875,-5.71875
Odontocele,-5.84375,-5.84375
Joggler,-5.8125,-5.8125
Lavatories,-5.71875,-5.71875
Serpette,-5.71875,-5.71875
Enwood,-5.71875,-5.71875
Sialoschesis,-6.34375,-6.34375
Hexamethonium,-5.6875,-5.6875
Mesarch,-5.71875,-5.71875
Monothalamic,-5.46875,-5.46875
Ingrate,-5.34375,-5.34375
Zongora,-5.96875,-5.96875
Chrosperma,-5.84375,-5.84375
Stereography,-5.8125,-5.8125
Costicartilage,-6.09375,-6.09375
Spadones,-6.21875,-6.21875
Pansophist,-5.71875,-5.71875
Carrocci,-5.75,-5.75
Tither,-5.8125,-5.8125
Disthrone,-5.84375,-5.84375
Aptnesses,-5.84375,-5.84375
Pyopoietic,-5.59375,-5.59375
Lungworm,-5.59375,-5.59375
Togger,-5.71875,-5.71875
Haveage,-5.84375,-5.84375
Noneugenical,-5.59375,-5.59375
Velarize,-5.5,-5.5
Blenniid,-5.59375,-5.59375
Redarken,-5.71875,-5.71875
Taffia,-5.84375,-5.84375
Mirepoix,-5.84375,-5.84375
Taunters,-5.96875,-5.96875
Caccias,-5.96875,-5.96875
Epistlers,-5.84375,-5.84375
Batteuse,-5.8125,-5.8125
Semiclose,-5.71875,-5.71875
Chough,-5.8125,-5.8125
Emirates,-5.96875,-5.96875
Kindlier,-6.0625,-6.0625
Underfall,-5.59375,-5.59375
Millpost,-5.71875,-5.71875
Ceroline,-5.5625,-5.5625
Subsecretaries,-6.09375,-6.09375
Jamlike,-5.84375,-5.84375
Beryllosis,-5.71875,-5.71875
Wallful,-6.0625,-6.0625
Unfrees,-5.71875,-5.71875
Decream,-5.96875,-5.96875
Stercoraceous,-5.34375,-5.34375
Knapbottle,-5.8125,-5.8125
Treponemiasis,-6.46875,-6.46875
Glossatorial,-5.96875,-5.96875
Vaccinias,-5.46875,-5.46875
Alternity,-6.09375,-6.09375
Indicia,-5.96875,-5.96875
Araucano,-5.84375,-5.84375
Homoiousia,-5.84375,-5.84375
Mercify,-5.96875,-5.96875
Heists,-5.5,-5.5
Dialog,-6.21875,-6.21875
Hildebrandism,-6.46875,-6.46875
Barret,-5.375,-5.375
Hellholes,-6.21875,-6.21875
Deificatory,-5.84375,-5.84375
Ambisinister,-5.5,-5.5
Fluoridize,-6.09375,-6.09375
Vaginicoline,-5.96875,-5.96875
Birdfarms,-5.84375,-5.84375
Supersafe,-5.84375,-5.84375
Refrigerative,-5.71875,-5.71875
Ploughshoe,-5.71875,-5.71875
Galvanist,-5.6875,-5.6875
Slotbacks,-5.625,-5.625
Cephaline,-5.84375,-5.84375
Carolina,-5.71875,-5.71875
Animus,-5.71875,-5.71875
Erbium,-5.46875,-5.46875
Unpenitential,-5.59375,-5.59375
Subnotational,-5.71875,-5.71875
Lipoblastoma,-6.34375,-6.34375
Quaggiest,-5.46875,-5.46875
Subsensuous,-5.71875,-5.71875
Cartouches,-5.84375,-5.84375
Scutch,-5.5,-5.5
Raunge,-5.71875,-5.71875
Lifeward,-5.96875,-5.96875
Kieserite,-5.71875,-5.71875
Pearmain,-5.46875,-5.46875
Acetamidine,-5.71875,-5.71875
Underkingdom,-5.25,-5.25
Bannerfish,-5.71875,-5.71875
Airiferous,-5.8125,-5.8125
Doubts,-5.71875,-5.71875
Dadupanthi,-6.09375,-6.09375
Sulfureous,-5.71875,-5.71875
Chamade,-5.96875,-5.96875
Nitrator,-5.84375,-5.84375
Vingtieme,-6.1875,-6.1875
Retrovision,-5.96875,-5.96875
Paratomium,-5.96875,-5.96875
Monoxime,-5.59375,-5.59375
Interborough,-5.8125,-5.8125
Bowsie,-5.84375,-5.84375
Shofars,-5.71875,-5.71875
Dicyanide,-5.84375,-5.84375
Extreat,-5.96875,-5.96875
Burgages,-5.84375,-5.84375
Apaesthesia,-5.8125,-5.8125
Didromy,-5.84375,-5.84375
Innate,-5.71875,-5.71875
Pylethrombosis,-5.96875,-5.96875
Snecks,-5.46875,-5.46875
Perigenital,-5.84375,-5.84375
Lamentory,-5.8125,-5.8125
Assentient,-5.5,-5.5
Bovids,-5.96875,-5.96875
Sunnyasse,-5.96875,-5.96875
Underdraft,-5.59375,-5.59375
Mellific,-5.6875,-5.6875
Ownership,-5.96875,-5.96875
Muscarine,-5.59375,-5.59375
Agastric,-5.625,-5.625
Physiatrics,-5.96875,-5.96875
Myomorphic,-5.9375,-5.9375
Onondaga,-5.84375,-5.84375
Diphenyls,-5.59375,-5.59375
Remargin,-5.9375,-5.9375
Cazimi,-5.71875,-5.71875
Ethmolachrymal,-5.75,-5.75
Inventress,-5.6875,-5.6875
Abnormalise,-5.84375,-5.84375
Pawnbroker,-5.59375,-5.59375
Goniotropous,-5.59375,-5.59375
Dimmer,-5.71875,-5.71875
Odontotormae,-5.71875,-5.71875
Inexpensive,-5.59375,-5.59375
Condemnatory,-5.84375,-5.84375
Practicianism,-5.96875,-5.96875
Predeposit,-5.84375,-5.84375
Becalms,-5.59375,-5.59375
Moldwarp,-5.59375,-5.59375
Grundyist,-5.84375,-5.84375
Augmentor,-6.0625,-6.0625
Whippertail,-5.25,-5.25
Monoflagellate,-5.75,-5.75
Nepouite,-5.84375,-5.84375
Metranemia,-5.96875,-5.96875
Syriacism,-5.71875,-5.71875
Metronomical,-5.8125,-5.8125
Nonembryonal,-5.59375,-5.59375
Albatrosses,-5.84375,-5.84375
Hypophyseal,-5.9375,-5.9375
Tittivator,-5.71875,-5.71875
Limeless,-5.84375,-5.84375
Antidemocracy,-6.09375,-6.09375
Phousdar,-5.625,-5.625
Hinderlins,-5.96875,-5.96875
Hector,-6.09375,-6.09375
Dollhouse,-5.21875,-5.21875
Sarcoadenoma,-5.84375,-5.84375
Agamist,-5.25,-5.25
Graunt,-5.34375,-5.34375
Skilfish,-5.71875,-5.71875
Auditual,-5.96875,-5.96875
Gilliflower,-5.59375,-5.59375
Dinitrile,-5.71875,-5.71875
Ringgit,-5.84375,-5.84375
Polytopical,-5.59375,-5.59375
Phalanges,-5.59375,-5.59375
Bloomage,-5.8125,-5.8125
Shacklebone,-5.59375,-5.59375
Oscillometer,-5.71875,-5.71875
Rolamites,-5.71875,-5.71875
Scovel,-5.59375,-5.59375
Fuseboard,-5.75,-5.75
Capitasti,-5.8125,-5.8125
Antikinase,-5.96875,-5.96875
Gombay,-6.09375,-6.09375
Neutrophile,-5.59375,-5.59375
Gastrotricha,-5.46875,-5.46875
Standup,-5.9375,-5.9375
Pyromellitic,-5.59375,-5.59375
Coalsack,-5.71875,-5.71875
Subpools,-5.96875,-5.96875
Sideshake,-5.84375,-5.84375
Protension,-6.09375,-6.09375
Lenaeus,-5.59375,-5.59375
Quadrennia,-6.34375,-6.34375
Lotuslike,-5.875,-5.875
Philotherian,-5.8125,-5.8125
Columbines,-5.6875,-5.6875
Squillitic,-5.6875,-5.6875
Carate,-5.84375,-5.84375
Assigns,-5.71875,-5.71875
Reheal,-5.71875,-5.71875
Shoggie,-5.96875,-5.96875
Volost,-5.625,-5.625
Lancelets,-5.46875,-5.46875
Angiopressure,-5.96875,-5.96875
Eurasian,-6.09375,-6.09375
Counterparadox,-5.75,-5.75
Antienthusiast,-5.84375,-5.84375
Slivery,-5.375,-5.375
Cosmosophy,-6.0,-6.0
Trichinous,-5.46875,-5.46875
Anthomedusan,-5.71875,-5.71875
Flavours,-5.8125,-5.8125
Vasospasm,-5.71875,-5.71875
Fictionize,-5.8125,-5.8125
Myonema,-5.96875,-5.96875
Hopple,-5.59375,-5.59375
Steelhead,-5.8125,-5.8125
Neolalia,-6.09375,-6.09375
Lissotrichy,-5.84375,-5.84375
Doings,-5.84375,-5.84375
Angelolatry,-5.96875,-5.96875
Schnitz,-5.84375,-5.84375
Plasmolysis,-5.84375,-5.84375
Constances,-5.71875,-5.71875
Equiarticulate,-6.5625,-6.5625
Gratias,-5.59375,-5.59375
Thelion,-5.625,-5.625
Syllabe,-5.59375,-5.59375
Apandry,-5.71875,-5.71875
Thyreoid,-5.84375,-5.84375
Polyonomy,-5.96875,-5.96875
Furciform,-5.71875,-5.71875
Emperil,-5.71875,-5.71875
Cabook,-5.8125,-5.8125
Sorbian,-6.21875,-6.21875
Handlooms,-5.96875,-5.96875
Jageer,-6.0625,-6.0625
Trisyllabical,-5.59375,-5.59375
Houndsbane,-5.71875,-5.71875
Salesmanship,-6.21875,-6.21875
Jigaboos,-6.1875,-6.1875
Tungstosilicic,-5.71875,-5.71875
Winegrower,-5.375,-5.375
Hymenopter,-5.59375,-5.59375
Gauzelike,-5.71875,-5.71875
Concipiency,-5.59375,-5.59375
Meager,-5.9375,-5.9375
Pullicat,-5.59375,-5.59375
Mediumism,-6.1875,-6.1875
Hammam,-6.1875,-6.1875
Unvicious,-5.59375,-5.59375
Solidus,-5.59375,-5.59375
Mispassion,-5.9375,-5.9375
Effuse,-5.71875,-5.71875
Spadefish,-5.59375,-5.59375
Basiphobia,-6.34375,-6.34375
Retromingent,-5.625,-5.625
Interjaculate,-5.5,-5.5
Bangtails,-5.9375,-5.9375
Yorker,-5.34375,-5.34375
Palmus,-5.84375,-5.84375
Stratojet,-5.96875,-5.96875
Collectivize,-5.71875,-5.71875
Neurones,-5.96875,-5.96875
Eurodollar,-5.75,-5.75
Forbore,-5.59375,-5.59375
Blenniiform,-5.8125,-5.8125
Barbra,-5.59375,-5.59375
Fretsaws,-5.46875,-5.46875
Postauditory,-5.59375,-5.59375
Excambion,-5.84375,-5.84375
Fedifragous,-5.96875,-5.96875
Keelhale,-5.8125,-5.8125
Palpulus,-5.71875,-5.71875
Relativistic,-5.625,-5.625
Interrenalism,-5.96875,-5.96875
Circaetus,-5.71875,-5.71875
Psychorealist,-5.71875,-5.71875
Kalamian,-5.84375,-5.84375
Godmotherhood,-5.84375,-5.84375
Keraunophone,-5.71875,-5.71875
Anthropoidal,-5.84375,-5.84375
Retrim,-5.71875,-5.71875
Tillman,-5.84375,-5.84375
Unhabituate,-5.71875,-5.71875
Goneoclinic,-5.96875,-5.96875
Pawnors,-5.84375,-5.84375
Isotrimorphous,-5.9375,-5.9375
Encephalosis,-6.0625,-6.0625
Pilosine,-5.46875,-5.46875
Slovak,-6.21875,-6.21875
Warrty,-5.71875,-5.71875
Arythmias,-5.84375,-5.84375
Bacterioidal,-5.6875,-5.6875
Prelect,-5.71875,-5.71875
Pictographic,-5.6875,-5.6875
Yellowman,-5.5,-5.5
Guttee,-5.84375,-5.84375
Millimicron,-5.8125,-5.8125
Spacewoman,-5.71875,-5.71875
Sawsharper,-5.625,-5.625
Prodigy,-5.84375,-5.84375
Choriocele,-5.96875,-5.96875
Wheretill,-5.59375,-5.59375
Ampelidaceae,-6.1875,-6.1875
Caulicule,-5.6875,-5.6875
Tanneries,-5.71875,-5.71875
Paralogism,-6.21875,-6.21875
Problematic,-5.84375,-5.84375
Sylvate,-5.71875,-5.71875
Jaspagate,-6.0625,-6.0625
Anauxite,-5.96875,-5.96875
Caiman,-5.59375,-5.59375
Aubrieta,-5.71875,-5.71875
Diamondize,-6.21875,-6.21875
Sickener,-5.71875,-5.71875
Plagianthus,-5.84375,-5.84375
Halifax,-6.1875,-6.1875
Guitar,-5.71875,-5.71875
Hickish,-5.59375,-5.59375
Wavelet,-5.71875,-5.71875
Oblata,-5.96875,-5.96875
Ampulliform,-5.84375,-5.84375
Pantofles,-5.84375,-5.84375
Chelem,-5.96875,-5.96875
Proctodeum,-5.84375,-5.84375
Kinsman,-5.59375,-5.59375
Waterbrose,-5.9375,-5.9375
Haulages,-6.0625,-6.0625
Headreach,-5.46875,-5.46875
Kalathoi,-5.75,-5.75
Semicitizen,-5.8125,-5.8125
Balatas,-5.84375,-5.84375
Omnipotent,-5.84375,-5.84375
Carotenoid,-5.625,-5.625
Morencite,-5.8125,-5.8125
Halteres,-5.34375,-5.34375
Hooven,-5.96875,-5.96875
Flajolotite,-5.96875,-5.96875
Plighters,-5.71875,-5.71875
Enmeshments,-6.09375,-6.09375
Dissocialize,-5.59375,-5.59375
Worriecow,-5.375,-5.375
Brassie,-5.59375,-5.59375
Alogism,-5.84375,-5.84375
Romipetal,-5.5,-5.5
Conatural,-5.71875,-5.71875
Melanics,-5.71875,-5.71875
Misdesire,-5.71875,-5.71875
Hingers,-6.09375,-6.09375
Uninuclear,-5.84375,-5.84375
Nontheoretical,-5.6875,-5.6875
Broomwood,-5.8125,-5.8125
Duodenum,-5.96875,-5.96875
Shillelah,-5.96875,-5.96875
Dublin,-5.84375,-5.84375
Rantism,-6.34375,-6.34375
Keyster,-5.6875,-5.6875
Customizer,-5.84375,-5.84375
Pashaship,-6.21875,-6.21875
Epitrichium,-5.75,-5.75
Puritanizer,-5.625,-5.625
Unneural,-5.9375,-5.9375
Mareschal,-5.96875,-5.96875
Cotillon,-5.8125,-5.8125
Bursters,-5.96875,-5.96875
Carcinophagous,-5.46875,-5.46875
Technonomic,-6.0625,-6.0625
Backboards,-5.8125,-5.8125
Koeksotenok,-5.71875,-5.71875
Clinoprism,-5.9375,-5.9375
Ultralenient,-5.71875,-5.71875
Reenter,-5.71875,-5.71875
Karpas,-5.84375,-5.84375
Begiggle,-5.46875,-5.46875
Squacco,-5.84375,-5.84375
Propacifist,-5.71875,-5.71875
Zwinglianism,-6.34375,-6.34375
Tackleless,-5.71875,-5.71875
Foiler,-5.84375,-5.84375
Precursors,-5.71875,-5.71875
Glaires,-5.625,-5.625
Recock,-5.59375,-5.59375
Ataxiagram,-5.71875,-5.71875
Nomadism,-6.09375,-6.09375
Negqtiator,-5.71875,-5.71875
Estrade,-5.71875,-5.71875
Trophobiosis,-5.625,-5.625
Extensor,-5.96875,-5.96875
Tautegory,-5.59375,-5.59375
Chytrid,-5.59375,-5.59375
Redelivery,-5.84375,-5.84375
Recodifies,-5.84375,-5.84375
Uranalysis,-5.71875,-5.71875
Rabble,-5.84375,-5.84375
Piddock,-5.46875,-5.46875
Clubhands,-5.84375,-5.84375
Snapwood,-5.8125,-5.8125
Guelph,-5.96875,-5.96875
Micrandrous,-5.625,-5.625
Deguelin,-5.84375,-5.84375
Bunglings,-5.84375,-5.84375
Counter,-5.84375,-5.84375
Smallnesses,-5.84375,-5.84375
Caruncular,-5.84375,-5.84375
Diatessaron,-5.71875,-5.71875
Sleighs,-6.09375,-6.09375
Mastiffs,-5.84375,-5.84375
Alphosises,-6.09375,-6.09375
Guajira,-6.09375,-6.09375
